0,1
2023-01-27,"[['삼성전자 반도체, ‘연봉의 절반’ 성과급으로 쏜다', '파산한 암호화폐 거래소 FTX에 삼성전자도 받을 돈 있다', '“삼성전자 8만원 간다…가격 조정 없을 것”', 'LG전자 ‘효자’ 전장본부 550% 성과급, 삼성 반도체는 연봉의 50%', '실내 마스크 의무화 해제에 삼성전자도 사내 방역지침 완화', ""드림텍, 삼성전자 '갤럭시 품질 최우수상' 수상"", '인텔 실적 쇼크에 10% 급락…삼성전자·SK하이닉스는 괜찮을까 [이종화의 세돌...', '코스피, 외국인 ‘사자세’에 2470선 등락…삼성전자 7개월 만에 6만4000원대', '""기다리는 조정은 오지 않는다""…삼성전자, 닷새째 \'랠리\'', '[CEO24시] 이재용 삼성전자 회장, 새해 출산 임직원에게 ‘공기청정기’ 깜짝...']]"
2023-01-30,"[['[단독]삼성전자 ‘5번째 노조’ 출범…“기존 반도체 위주, DX부문 대변 필요...', ""삼성전자, 반도체 탄소배출 '전과정평가' 검증 완료"", ""삼성전자, 탄소배출 '전과정평가' 검증…탄소중립 적극 달성"", '""인위적 감산 없다"" 삼성전자 컨퍼런스콜에 쏠린 눈…이재용 선택은', '삼성전자, 반도체 탄소배출 ‘전과정평가’ 검증', ""삼성전자, 반도체 탄소배출 영향 산출 '전과정평가' 구축"", '반도체 불황이지만… 장비업체는 삼성전자 덕에 웃는다', '‘버핏픽’ TSMC, ‘동학개미픽’ 삼성전자와 영업이익 3배 차 벌린 까닭은?', '차익실현 물량에 코스피 6거래일 만 하락…삼성전자 2%↓', '폭등하는 반도체 장비 가격… 2나노 앞두고 고심하는 삼성전자']]"
2023-01-31,"[['삼성전자, ISE 2023서 디지털 사이니지 신제품 공개', '삼성전자, KBIS 2023서 소비자 맞춤형 가전 공개', ""[2보] 삼성전자 '어닝쇼크'…반도체 4분기 영업익 2천억원대 그쳐"", '삼성전자 4분기 ‘어닝쇼크’…영업이익 68% 감소', ""'반도체 부진' 삼성전자 어닝쇼크…올해 '감산' 없이 한파 맞선다"", '수요 절벽에도…삼성·LG전자 ""올해 투자 축소 안 해""', '""감산없다""재확인…삼성전자, 어닝쇼크에도 반도체 정면승부', '삼성전자 ""내년 3나노 2세대…美테일러 4나노 양산""', '삼성전자, 반도체 적자 겨우 면했다…""감산 여부에 촉각"" [종합]', ""삼성전자, 4분기 영업익 4.3조 전년比 69%↓…반도체 '97% 하락'(상보)""]]"
2023-02-01,"[['""회장님 대신 \'JY\'로""…삼성전자, 경영진·임원도 \'수평 호칭\'', ""이재용 회장님 대신 JY님…삼성전자, 경영진도 '수평 호칭' 사용"", '""예상보다 더 나쁘다""…삼성전자·SK하이닉스 \'어닝쇼크\'', ""삼성전자 '데이코 키친 씨어터', 美주방욕실협회 '혁신 쇼룸상' 수상"", ""삼성전자 데이코 키친 씨어터, '2023 혁신 쇼룸상' 수상"", '경계현 삼성전자 사장 ""미래 위해 반도체 투자 안 줄인다""', '증권가 “삼성전자 사실상 감산” 해석…6~7월께 메모리 수급 개선', '삼성전자, 반도체 위기 정면돌파…""인위적 감산 없다""', '삼성전자 ‘반도체 쇼크’… 영업익 97% 감소, 적자 간신히 면해', '삼성전자도 SK하이닉스도 ‘메모리 쇼크’ 못 피했다']]"
2023-02-02,"[['[단독] 삼성전자 노조 “임금피크제·상한제 폐지”…자사주 53주도 요구', '1월 시총, 10곳 중 8곳 상승…삼성전자 32조↑', '삼성전자, 신규 고성능 프리미엄 노트북 ‘갤럭시 북3 울트라’ 공개', ""맥북에 안 꿇린다… 삼성전자, '갤럭시 북3' 시리즈 공개"", ""삼성전자, 美포천 선정 '가장 존경받는 기업' 42위"", '삼성전자, 갤럭시북3 시리즈 4종 예약판매 실시', '삼성전자, 퀄컴·구글 손잡고 ‘XR 동맹’ 구축…애플 압도하는 협력', '삼성전자 ""올해 프리미엄 스마트폰 판매 두자릿 수 늘린다""', '삼성전자, ISE 2023에서 부산엑스포 알린다', ""'웰스토리 일감 몰아주기' 최지성·삼성전자, 첫 재판서 혐의 부인""]]"
2023-02-03,"[['삼성전자 이재용 회장, 속행공판 출석', '삼성전자, 하반기 주가 8만원 간다...“연중 실적 점진 개선될 것”', '법정 향하는 이재용 삼성전자 회장', ""노태문 삼성전자 사장이 '갓 노태북'이라 불리게 된 이유는?"", '“삼성전자 주주는 하이닉스 말고 한전을 사야 하는 이유”', '엔피, 삼성전자 XR 생태계 확장 소식에 주가 급등', '삼성전자 가상현실 시장 진출 소식에…메타버스주 강세(종합)', '삼성전자·구글·퀄컴 연합군, 애플에 맞서 XR 기기 공동개발', '“삼성전자 안 부럽다”…1월 새내기株 수익률 ‘134%’ [투자360]', '삼성전자 숫자 세 개…오퀴즈는 ""프로 OOO""']]"
2023-02-06,"[[""삼성전자, 고효율 공조 솔루션으로 美시장 공략…'AHR 엑스포'"", '삼성전자, 英 나노코와 QLED 특허 분쟁 합의', '삼성·LG전자, 북미 공조전시회서 친환경·고효율 솔루션 선보여', '이민철 삼성전자 상무 “북3 시리즈, 연결성 최우선…갤럭시폰 DNA를 PC에 녹...', ""삼성전자의 최대 경쟁자는 '워런 버핏'?"", '삼성전자 ‘2023 AHR 엑스포’서 고효율 공조 솔루션 공개', ""삼성전자, '갤럭시 S23' 시리즈 사전 판매 실시"", '[단독] 시들해진 ‘동학개미운동’ 삼성전자 주주 수 줄었다', '삼성전자, ‘갤럭시 S23’ 시리즈 사전 판매 실시', '삼성전자·현대차 등 튀르키예 진출 국내 기업 피해는 아직 없어']]"
2023-02-07,"[['""진앙지와 1000㎞ 떨어져""…삼성전자·LG 지진피해 빗겨가', '삼성전자 갤럭시 S23시리즈 사전예약 시작', '삼성전자 ""삼성닷컴서 진행한 갤S23 사전판매 완판""', '[기업] 이재용 삼성전자 회장, 아산 찾아 핵심 제품 점검', '이재용 삼성전자 회장, “혁신과 선제 투자로 넘볼 수 없는 실력 키우자”', '전자랜드, 삼성전자 ‘갤럭시 S23 시리즈’ 사전예약 프로모션', ""이재용 삼성전자 회장, 국내외 현장경영 통해 '뉴삼성' 기틀 마련"", '삼성전자 ""갤럭시 S23 시리즈 사전예약판매 \'완판\'""', '삼성전자 평택 P4공장 늦어지나…협력사 ""구간별 3~12개월 공기 지연""', '위메프, 삼성전자 ‘갤럭시 S23’ 시리즈 사전 예약 진행']]"
2023-02-08,"[['반도체 불황에도 삼성전자 순고용 최대 증가… 유통은 산업 부진 영향 받아', '삼성전자 美 오스틴 공장, 보험사 상대 소송… “2021년 정전 피해 치명적”', '이재용 삼성전자회장, 디스플레이 ‘현장 경영’', ""[실험실 창업] 스타벅스도, 삼성전자도 군침 흘린 '댕댕이 시장'"", '""갤S23 인기 잇는다""…삼성전자, \'갤럭시A\'로 韓시장 총공세', '[한국 ESG 랭킹 120] 삼성전자 5위 ‘약진’…HD현대 등 11곳 신규 진입', '유진테크, 반도체 한파에 4Q ‘털썩’…삼성전자에 쏠린 눈', ""'챗GPT' 날갯짓에 네이버·삼성전자 웃었다…코스피 2500선 턱 밑으로"", '현장 경영 힘주는 이재용 삼성전자 회장, 등기이사 복귀 가능성은?', '[데이터로 보는 증시]NAVER ·삼성전자, 기관·외국인 코스피 순매수 1위(2월...']]"
2023-02-09,"[['일본 뚫어낸 이재용의 뚝심…삼성전자 ‘신바람’ 났네', '삼성전자, 日통신사 KDDI에 5G 코어 솔루션 공급', ""삼성전자, 생생한 화질 '네오 QLED 8K'…NFT 작품 전시"", '""NFT 작품 더욱 생생하게""…삼성전자, Neo QLED 8K로 전시회', '삼성전자, 日 KDDI에 5G SA 코어 솔루션 공급', '[E Works] 삼성전자·LG전자', ""삼성전자, '갤S23' 초기흥행에 사활...MX사업부 실적 달렸다"", '“50억 퇴직금? 1200년 일해야”“삼성전자 사장보다 많다”··· 곽상도 뇌...', '전자업계 불황으로 애플·구글 CEO 연봉 삭감…삼성·SK는?', '삼성전자, 베페 베이비페어서 비스포크 큐브 에어 체험 실시']]"
2023-02-10,"[['삼성전자, 튀르키예 지진 복구에 300만달러 기부', '삼성전자, 튀르키예·시리아 지진 피해에 300만달러 기부', '삼성전자, 튀르키예 지진 피해 복구에 300만 달러 지원', '[지진피해 구호 성금 PICK] 삼성전자·LG·SK·HL그룹', '‘이달의 상생볼’에 포스코·삼성전자 등 5곳 선정', '삼성전자·현대차·SK·LG 등 기업들, 튀르키예·시리아에 구호 성금 지원', ""11번가, 삼성전자·애플 등 '월간 십일절' 특가전"", '삼성전자 ‘가성비’, LG전자 ‘디자인’ 내세워 프리미엄 노트북 시장 공략', 'JY 직접 뛰더니…삼성전자, 통신사업 빠르게 확장중', '""또 생겼어?"" 직원들 한숨…삼성전자에만 노조 5개']]"
2023-02-13,"[['삼성전자, 카이스트 손 잡더니…""장학금에 입사 보장까지""', '카이스트 로봇 석사 매년 10명씩 삼성전자 간다', '삼성전자, KAIST와 손잡고 로봇 특화 인재 키운다', '돌아온 결혼·이사 시즌…삼성전자 내달까지 특별 기획전', '“삼성전자 기후 대응 전략, 글로벌 기업 중 최하위권”', ""삼성전자, '혼수·이사 특별 기획전' 실시"", '삼성전자, 갤럭시S23 재활용 소재 적용 대폭 늘렸다', '""로봇 특화 인재 육성한다"" 삼성전자, KAIST와 \'맞손\'', '삼성전자, 최대 110만 포인트 제공 ‘혼수·이사 기획전’ 실시', ""삼성전자, '혼수·이사 특별 기획전'으로 풍성한 혜택 마련""]]"
2023-02-14,"[[""'반도체 혹한기' 삼성전자, 삼성디스플레이서 20조원 빌린다"", '이재용 회장, 삼성전자 등기이사 복귀 않기로', '이재용, 등기임원 복귀 안한다…삼성전자 3월 15일 주총', '[속보] 이재용 회장, 삼성전자 등기이사 복귀 안한다', '삼성전자, 오늘 주주총회 안건·일정 논의···이재용 등기이사 복귀 여부 주...', ""삼성전자 '로봇 인재' 육성 소식에 주가 급등한 기업은"", ""한국 상륙한 재물보험사 FM글로벌, '법적 분쟁' 삼성전자에 한 말은?"", '삼성전자, 내달 15일 정기주총 연다…“이재용 회장 등기이사 안건 제외”', '삼성전자, \'CS의 달인\'에게 상패 수여…""전체 인력의 상위 0.3%""', ""삼성전자서비스, AS 엔지니어 18인 'CS 달인' 선정""]]"
2023-02-15,"[['삼성전자, 자회사서 20조 빌려…혹한기에도 반도체 투자', ""삼성전자·GIST, 채용연계 협력…'지능형 모터' 개발 인재 육성"", '삼성전자, GIST와 모터 기술 인재 육성', ""삼성전자·GIST, 채용 연계한 '모터 기술 전문인재' 육성"", ""삼성전자 주총 앞두고...이재용 복귀 '불발'"", '""메모리 반도체로만 잘 살기 어렵다"" 삼성전자 김기남 회장의 충고', '삼성전자 김기남·SK하이닉스 박정호 “첨단기술 경쟁력은 인력에서 나와…양...', '[단독] 삼성전자 메모리사업부, 동탄2신도시에 새 둥지', '기조발제하는 김기남 삼성전자 SAIT 회장', '지스트-삼성전자, 가전용 특화 모터 개발 인재 육성 협약']]"
2023-02-16,"[['삼성전자, 신개념 공기정화 필터 개발…20년 사용 가능', ""삼성전자, 구형 모델도 '사진 기능 강화' 원UI 5.1 업데이트"", '[단독] 서울대 법인 신임 이사장에 권오현 삼성전자 상근고문', '삼성전자, 지난해 재고 자산 52조원 돌파… 전년보다 10조원 늘어', '삼성전자, 갤럭시S22도 16일부터 S23처럼 쓴다', '삼성전자, 미세먼지·유해가스 동시에 잡는 공기정화필터 개발', '가스안전공사, 삼성전자와 해외법인 가스안전 관리 돕는다', '미세먼지·유해가스 한번에…삼성전자, 수명 40배 늘린 광촉매 필터 개발', '폴더블 성장세 지속… 삼성전자, 中 점유율 반전 촉각', '삼성전자 등 경제사절단, 2030 엑스포 유치전 유럽 표밭 공략']]"
2023-02-17,"[['이재용 회장, 삼성전자 천안·온양사업장서 반도체 패키지 등 사업점검', '삼성전자, ‘갤럭시 S23’ 시리즈 전세계 본격 출시', '이재용 ""투자에 조금의 흔들림도 없어야""…삼성전자 천안·온양캠 점검', ""삼성전자, '경기침체'에 재고 50조 돌파…R&D 25조 사상 최대"", '삼성전자, 갤럭시 S23 시리즈 세계 55개국 출시', '삼성전자, 갤럭시S23시리즈 전세계 출시', ""삼성전자, 재고 결국 터졌다…대규모 '감산' 불가피"", '이재용 회장, 삼성전자 천안캠퍼스 방문', '""삼성전자, TSMC 따라잡으려면 패키지 기술 경쟁력 필요""', '이재용 삼성전자 회장 ""미래 기술과 인재 확보에 흔들림없는 투자해야""']]"
2023-02-20,"[['삼성전자 2023년형 TV 내달 9일 출격…OLED 국내 첫선', '환경부-삼성전자·LG전자·현대기아차, 중소·중견 ESG 지원', '삼성전자, 1분기 영업익 1조원대 전망', '삼성전자 최고경영진 5인, 작년 연봉 평균 43억원', '삼성전자, 10년 만에 국내 OLED TV 판매…77·65·55형 출시', ""삼성전자, 10년 만에 OLED TV 출시…LG전자와 '맞대결'"", '[비즈 사건파일]㉛ 中에 삼성전자 반도체 핵심기술 팔아넘긴 연구원들 실형…...', '삼성전자, 23년형 TV 사전 판매…OLED 국내 첫선', '삼성전자·네이버, 손잡고 온·오프라인 ‘페이’ 역량 강화', ""삼성전자, 유보금 '사상최대'…M&A 실탄으로 쓸까""]]"
2023-02-21,"[[""삼성전자, 자율주행車 반도체 생산…TSMC 추격 '고삐'"", ""삼성전자, 美암바렐라와 '5나노' 자율주행 車반도체 생산"", ""삼성전자, 17년 연속 '글로벌 TV 시장 1위' 금자탑"", '삼성전자, 美 암바렐라와 ‘5나노’ 자율주행 차량용 반도체 생산', '삼성전자, 17년 연속 글로벌 TV 시장 판매 1위 달성', ""유진투자증권 '예드자문형 랩 삼성전자' 출시"", '삼성전자 TV시장 17년 연속 ‘톱’…LG전자는 올레드TV 시장서 1위', '삼성전자, 17년 연속 글로벌 TV 시장 1위 달성', '삼성전자 자율주행 반도체 생산', '삼성전자, 美 암바렐라와 자율주행 차량용 반도체 생산']]"
2023-02-22,"[[""삼성전자, 지역 스타트업 활성화…'C랩 아웃사이드 대구' 출범"", '""삼성전자 작년 임직원 평균 급여 1억3천만원대 추산""', '카카오, 의결권 제한 지분율 10.71%…삼성전자보다 높다', ""삼성전자 스타트업 육성 프로그램 'C랩 아웃사이드' 대구 상륙"", ""'지방 챙기는' JY…삼성전자 스타트업 육성 지원 대구로 확대"", '이재용 삼성전자 회장, 신입사원들 만나 ""중국어·불어 공부할 걸 아쉬워""', '[증권소식] ""삼성전자, 지난해 임직원 보수 격차 32배""/가상인간이 주식투자정...', ""미래 유망한 '디지털 콕핏'…삼성전자 점유율은 '뒷걸음'"", '삼성전자, 자율주행차량용 반도체 생산… TSMC 기다려', '미워도 다시 한번…삼성전자, OLED TV 재도전']]"
2023-02-23,"[['삼성전자, 5G 기반 위성통신용 모뎀 국제표준기술 확보', '삼성전자, 사내 마스크 착용 자율로 완화…방역 지침 사실상 해제', '삼성전자 ""미국 제4이통사에 5G 초도망 9달만에 개통""', '삼성전자 ""5G 위성통신 모뎀 국제표준기술 확보…차세대 통신 주도""', '""TV 불황 뚫자""…삼성·LG전자, 플랫폼으로 승부수', '정부, 삼성전자·SK와 반도체 고급인력 양성…2228억 투자', '삼성전자, AI 빅스비 ‘나만의 맞춤형’ 기능 업데이트 실시', '삼성전자, 美 디시 네트워크와 5G 네트워크 초도망 개통', 'OLED보다 LCD에 집중하는 삼성전자, 울상된 삼성디스플레이', '삼성전자, 美디시네트워크와 5G 네트워크 초도망 개통']]"
2023-02-24,"[['삼성전자, 유럽서 네오 QLED·OLED 핵심 기술 선보인다', '공수처 검사 3명 신규 임명…소속 수사관·삼성전자 법무팀 출신', '삼성전자, 유럽서 Neo QLED와 OLED 기술력 알린다', ""삼성전자, 독일서 TV 신제품 '테크세미나'"", '“더이상 특혜는 없다”… 美 제재에 삼성전자·SK하이닉스, ‘탈중국’ 시나...', '반도체 쇼크… 삼성전자 분기 영업익 ‘1조대’ 주저앉나', '삼성전자 이어 계열사도 방역 지침 사실상 해제…""사내 마스크 착용 자율""', '삼성전자·SK하이닉스 반도체 수출 비상', '깊은 산속·사막서도 통신… 삼성전자 ‘위성 기반 5G 시대’ 연다', '17년 연속 세계 1위 TV 삼성전자']]"
2023-02-27,"[[""삼성전자, 'MWC'에서도 '2030 부산엑스포' 유치 홍보"", ""삼성전자, 'MWC 2023'서 '2030 부산엑스포' 유치 홍보"", '삼성전자, 미세 플라스틱 배출 줄인 세탁기 신제품 국내 출시', '[MWC23] 노태문 삼성전자·유영상 SKT ""AI·메타버스 협력 가능""', '[MWC23] 노태문 삼성전자 사장 만난 유영상 SK텔레콤 대표, ""갤S23 현존 최고...', ""[MWC2023] 삼성전자 'Play the Epic'"", '삼성전자 전시장 관람하는 관람객들', '이재용 삼성전자 회장, 이번엔 삼성SDI 방문···수원사업장서 현장경영', '삼성전자, 파타고니아와 협업한 친환경 세탁기 출시', '삼성전자, MWC서 네트워크 사업 확장 나선다']]"
2023-02-28,"[['[MWC 2023] 한종희 삼성전자 부회장 “갤럭시로 달 다음엔 금성 찍어보자”', '한종희 삼성전자 부회장, 獨 부총리 접견…부산엑스포 지지 요청', '[MWC23] 레드햇-삼성전자, vRAN 솔루션 협업 강화', '삼성전자, 독일 부총리 만나 부산엑스포 지지 요청', ""삼성전자, 독일 부총리 만나 '부산엑스포' 지지 요청"", ""삼성전자, 日 판매용 갤럭시에 8년 만에 '이것' 다시 넣는다"", '삼성전자·SK하이닉스 美 반도체 지원금 받으려면…사내 어린이집 마련해야', '삼성전자, 현금성 자산 145조…그래도 M&A 쉽지 않은 까닭은?', '삼성전자 기흥·화성·평택 공장 질소산화물 10% 감축 추진', '세토피아, 삼성전자 DS부문과 표준 플랫폼 재구축 사업 수주']]"
2023-03-02,"[['""한번에 9벌"" 삼성전자, 비스포크 에어드레서 선봬', '""애플·중국 환영한다""…삼성전자 자신감 내비친 이유', '삼성전자, 에어드레서 신제품…최대 몇벌 관리 가능할까', ""'한번에 9벌'까지…삼성전자, 비스포크 에어드레서 신제품 출시"", 'MWC 중국 폴더블폰 공세에 삼성전자 “오히려 땡큐”', ""삼성전자, '전력 반도체' TF 꾸렸다…반도체 먹거리 발굴 나서 [뒷북비즈]"", '삼성전자, 보조금 받아도 웃을 수 없는 속사정 [이종화의 세돌아이]', '임형규 전 삼성전자 사장', ""'5성급 호텔·명품'… 삼성전자 직원이 올린 프러포즈글에 온라인 시끌"", '한국 국제특허출원 3년 연속 세계 4위...삼성전자 증가율 44.3% 가장 높아']]"
2023-03-03,"[['삼성전자, 지난해 4분기 가격인하 불구 D램 매출 25%↓', '[포토]이재용 삼성전자 회장, 법정으로 이동', '정장선 평택시장, 고덕산단 삼성전자 주변 쓰레기 무단투기 현장 점검', '""삼성전자 저점매수 전략 유효…하반기 회복 강도 중요""', ""[주가동향] '삼성 계열사' 코스피 시가총액 비중 31.6%...삼성전자 21.5%"", '점점 커지는 애플 아이폰 화면… 삼성전자 따라 UDC 기술 도입 검토', '삼성전자, 중저가 갤럭시A34·A54 공개 임박', '삼성전자, 저점매수 전략 필요-현대차', ""'이제는 때가 됐다' 삼성전자, 일본에서 초강수 마케팅 벌인다"", '[STOCK] 삼성전자, 6만원 턱걸이… ""챗GPT 수요 긍정적, 저점매수 전략""']]"
2023-03-06,"[['송승환 시력 밝힌 삼성전자의 ‘이 기술’ 뭐길래', ""저시력 장애인에게 '빛' 되돌려준 삼성전자"", ""송승환 눈 밝혀준 신기한 기술…삼성전자 '릴루미노' 뭐길래"", '삼성전자 네오 QLED 8K, 영국 피커딜리 광장 밝히다', '[영상] ""미래 시장 선점한다""…삼성전자, XR 사업 본격화', '반도체 시장 불황에도 삼성전자 기업용 SSD 점유율은 6.3%p 상승', ""檢,김건희 '삼성전자 고액 전세권' 의혹 무혐의"", '""어려워도 흔들림 없어야""…삼성전자, 인재 영입 \'봇물\'', '신제품 출시 앞둔 삼성전자 런던 중심서 대형 옥외광고', '[E Works] 삼성전자·LG전자']]"
2023-03-07,"[['사외이사 \'연봉킹\'은 삼성전자…""1인당 1.8억원""', '삼성전자 반도체 재고자산 1년새 12조원 넘게 불었다(종합)', '‘56억 연봉킹’ 뛰어넘고 80억 받았다... 작년 삼성전자 최고액 수령자는', ""삼성전자 연봉킹은 '81억' 정은승…이재용은 '무보수 경영'"", '이재용 삼성전자 회장, 취임 후 첫 구미 방문…통큰 투자 기대', '삼성전자 오프라인 매장 새이름 `삼성스토어`', '“JH 원테이블에서 만나요”…여성의 날 행사 여는 삼성전자', '삼성전자 평균 연봉은 1억3500만원…3년 만에 감소', '삼성 이재용, 구미전자공고 방문… 미래 기술인재 격려', ""삼성전자, 오프라인 매장 '삼성 스토어'로 새출발""]]"
2023-03-08,"[['올레드 TV 10년 LG의 자신감…""삼성전자 환영한다""', '삼성전자, TSMC 출신 엔지니어 부사장으로 영입', '삼성, 전자 등 19개 계열사 상반기 공채…15일까지 접수(종합)', '삼성그룹, 2023년 상반기 공채 시작…삼성전자‧물산‧생명 등 19개사', '삼성전자, 장중 6만원선 하회…두 달만', '10년 만에 OLED TV로 맞붙는 삼성전자·LG전자···승자는 누구?', '키움證 ""삼성전자 1Q 영업익 1.4조…기대치 하회할 것""', ""삼성전자 '연봉킹' 정은승 고문, 80억 수령..이재용은 6년째 무보수"", '삼성전자, 평균연봉 1.3억… 3년 만에 줄었다', '삼성, 오늘부터 상반기 신입 채용…전자 등 19개社']]"
2023-03-09,"[['삼성전자, 주총 우편물 전자공고로 전면 대체', '삼성전자, 54기 정기주총 ESG 접목해 추진', '삼성전자, OLED TV 10년만에 국내 출시…LG전자와 맞대결', ""삼성전자, TSMC 출신 '패잘알' 엔지니어 영입 배경은?[biz-플러스]"", '삼성전자, OLED TV 10년만에 국내 출시…LG와 맞대결(종합)', '삼성전자, 15일 ESG 접목 주총 연다…""종이 3500만장 절감 효과""', '삼성전자, 10년 만에 OLED TV시장 도전', '‘OLED TV도 경쟁’ 삼성전자 10년 만에 국내 출시', '삼성전자, 2023년형 Neo QLED·OLED 국내 공식 출시', ""삼성전자, OLED TV 재도전…'LG와 맞대결'""]]"
2023-03-10,"[['예탁원 ""삼성전자 등 76곳 내주 정기주총 개최""', ""[단독] '챗 GPT' 빗장 푼 한종희…삼성전자, 11일부터 사업장 內 도입"", ""[특징주] 삼성전자, 두 달만에 '5만전자'…반도체 적자 우려(종합)"", '[특징주] 삼성전자, 美 반도체주 부진 등에 ↓…두 달 만에 ‘5만전자’', '1위 애널리스트 “삼성전자 이제부터 저점 다지며 오를 것”', '삼성전자 ‘C랩 아웃사이드 대구’에 가보니[스테파니]', '코스피 2400선 붕괴…시총 1위 삼성전자도 ‘5만전자’', '삼성전자, 10년 만에 OLED TV 신제품 선보였다', '삼성전자, 1분기 스마트폰 시장 1위 탈환', ""'만년 2위' LG전자, 1분기 영업익 14년 만에 삼성전자 추월?""]]"
2023-03-13,"[[""[단독] 삼성전자, 소프트웨어 협력사 10여곳 조사.. 일부 '거래 중단' 통보"", ""'반도체 혹한기' 삼성전자, 올해 임금 기본인상률 1%대 제시"", ""국민연금, 삼성전자 한종희 사내이사 재선임 안건 '찬성'"", '삼성전자 원격업무, 삼성SDS 도입 물꼬', '삼성전자, 다양한 신기능 적용한 사운드바 신제품 출시', '[단독] “그 회사도 연봉 동결한대”…삼성전자마저도 허리띠 졸라', '삼성전자, 독일서 新 히트펌프 소개…""유럽 공조 시장 공략""', '삼성전자, \'프리미엄 사운드바\' 출시…""깊고 풍부해진 음향 제공""', '삼성전자, 지난해 4분기 파운드리 점유율 15.8%…TSMC는 58.5%', '삼성전자, 세계 최대 공조전시회 참가…유럽시장 공략 박차']]"
2023-03-14,"[['삼성전자, 글로벌 디지털 포용성 평가 7위…애플은 4위', '삼성전자 평택 반도체 라인 6개 늘어난다', '삼성전자, 일본 반도체 연구조직 재정비… DSRJ 출범', ""파운드리마저 역성장… 삼성전자, 1Q '실적 악화' 가능성↑"", '삼성전자, 준법경영 의지…SW 일부 협력사와 거래 중단', '2차 전지 19개 상장사 시가총액 합치면… 삼성전자의 90% 넘어', ""1분기 나란히 1조원대 영업익 전망에…LG·삼성전자 '극명한 온도차'"", '“진짜 이재용 아니었어?”…사칭 계정에 골머리 앓는 삼성전자', '6만전자 깨진 삼성전자, 이유는', '삼성전자, 연봉 동결 기조…노조 반발']]"
2023-03-15,"[['용인에 세계 최대 반도체 클러스터 조성…""삼성전자 300조 투자""', '마스크 해제 후 첫 삼성전자 주총…주주 581만명 중 600명 참석', '삼성전자 정기추종, 한종희 부회장 재선임…“연간 9조8000억 배당”', '삼성전자 주총…한종희 ""본질에 집중해 위기극복, 주주가치 제고에 최선""', '“주주를 물로 보나”… 동학개미 성토장 된 삼성전자 주총', ""'제54기 삼성전자 정기주주총회' 개최 [TF사진관]"", ""삼성전자, 서울시·한전과 손잡고 '주민 DR 서비스' 시범사업 참여"", '""주가대책은""·""인재이탈은""…삼성전자 주총달군 \'송곳\' 주주들', '삼성전자 ""반도체 시황 어렵지만 미래 보고 투자 계속하겠다""', '삼성전자 주주총회 개최…한종희 사내이사 선임']]"
2023-03-16,"[['삼성전자 어쩌나…美 반도체공장 건설비 10조 불어났다', '삼성전자, 사운드바 점유율 9년 연속 1위', '레인보우로보틱스, 상장 2년만에 삼성전자 품에 안기나', '국민 4명 중 1명은 주식 투자자… 삼성전자 주주 638만명', '삼성전자, 레인보우로보틱스 지분 15%로 더 늘렸다', '[특징주] 레인보우로보틱스, 삼성전자 피인수 가능성에 상한가(종합)', '공학한림원 대상에 한종희 삼성전자 부회장', ""TSMC에 이어 삼성전자도, 美반도체공장 건설비용 '눈덩이' 됐다"", '[IT애정남] 삼성전자도 내놓은 OLED…QLED와 차이점은?', ""삼성전자 사운드바, 9년 연속 글로벌 판매 '1위'""]]"
2023-03-17,"[[""LG전자 연봉 1억원 돌파…삼성전자와 '2000만원 차이' 격차 줄어"", '日 수출 규제 해제에… 삼성전자·SK하이닉스 동반 상승', '삼성전자 주식 가장 많은 국민, 수원 사는 40대 남자', '""세상에 없던 기술""…삼성전자, 반도체 R&D \'속도전\'', '삼성전자 물렸다면 \'희소식\'…전문가들 ""구조대 갑니다""', ""'삼성전자' 붙으면 급등…도화엔지니어링, 용역 수주"", '이재용 삼성전자 회장 ""친구는 많을수록 좋고 적은 적을수록 좋다""(종합)', '""한일정상회담, 삼성전자·SK하이닉스 수혜 예상""', ""삼성전자, 日모바일 제품에 다시 'SAMSUNG' 넣는다"", '규제철폐 기대감에 삼성전자·SK하이닉스 동반 강세 [개장시황]']]"
2023-03-20,"[['‘로봇 시대’ 선제 대응 강조한 삼성전자… M&A 기대감 높아져', '한달 만에 배로 불어난 삼성전자 반도체 적자 전망치… “올해 손실 8조 넘을...', '삼성전자, 1분기 적자폭 더 늘어난다면…무감산 기조는?', ""삼성전자, 'AI 혁신거점' 광주에 벤처 씨앗 뿌린다"", '삼성전자 ‘C랩 아웃사이드 광주’ 문 열어', '삼성전자, 300조 투자 소식에도... 주가 또 하락', '""삼성전자, 반도체 업황 최악에 근접 중…주가 하락시 매수 전략 유효""-하이', '증권가, 삼성전자 반도체 1분기 조단위 적자 예상', '삼성전자란 대마는 정녕 불사일까 [마켓톡톡]', ""삼성·LG전자, 불황에도 투자 늘린다…'미래 준비' 속도""]]"
